,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
65,1701,42492818000119,RODOLPHO LUIZ FERREIRA GOMES DE MELO 09740363407,RODOLPHO GOMES,59854,Rua Taguatinga,0000,83       ,370,BEBERIBE,BAIXADO,2021-06-28T00:00:00,2021-10-30T00:00:00,14,CONSERVAÇÃO E LIMPEZA,3314712,MANUTENÇÃO E REPARAÇÃO DE TRATORES AGRÍCOLAS,S,N,S,S,-8.004172,-34.898435
66,1702,42492818000119,RODOLPHO LUIZ FERREIRA GOMES DE MELO 09740363407,RODOLPHO GOMES,59854,Rua Taguatinga,0000,83       ,370,BEBERIBE,BAIXADO,2021-06-28T00:00:00,2021-10-30T00:00:00,15,GUARDA E LOCACAO DE BENS MOVEIS,7731400,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS SEM OPERADOR,N,N,N,N,-8.004172,-34.898435
67,1774,23783190000166,SAMUEL CARLOS CARNEIRO DA CUNHA JUNIOR 70165303450,ARMAZEM VEM KI TEM,62405,Rua Uriel de Holanda,,204      ,388,LINHA DO TIRO,BAIXADO,2015-12-03T00:00:00,2018-08-01T00:00:00,1,CONSTRUCAO CIVIL,2599301,SERVIÇOS DE CONFECÇÃO DE ARMAÇÕES METÁLICAS PARA A CONSTRUÇÃO,N,N,S,S,-8.0042,-34.899858
68,1775,23783190000166,SAMUEL CARLOS CARNEIRO DA CUNHA JUNIOR 70165303450,ARMAZEM VEM KI TEM,62405,Rua Uriel de Holanda,,204      ,388,LINHA DO TIRO,BAIXADO,2015-12-03T00:00:00,2018-08-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4742300,COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,N,N,N,N,-8.0042,-34.899858
69,1776,23783190000166,SAMUEL CARLOS CARNEIRO DA CUNHA JUNIOR 70165303450,ARMAZEM VEM KI TEM,62405,Rua Uriel de Holanda,,204      ,388,LINHA DO TIRO,BAIXADO,2015-12-03T00:00:00,2018-08-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4744003,COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS,N,N,N,N,-8.0042,-34.899858
70,1777,23783190000166,SAMUEL CARLOS CARNEIRO DA CUNHA JUNIOR 70165303450,ARMAZEM VEM KI TEM,62405,Rua Uriel de Holanda,,204      ,388,LINHA DO TIRO,BAIXADO,2015-12-03T00:00:00,2018-08-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4744099,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,N,N,N,S,-8.0042,-34.899858
71,1778,23783190000166,SAMUEL CARLOS CARNEIRO DA CUNHA JUNIOR 70165303450,ARMAZEM VEM KI TEM,62405,Rua Uriel de Holanda,,204      ,388,LINHA DO TIRO,BAIXADO,2015-12-03T00:00:00,2018-08-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4744004,"COMÉRCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS",S,N,N,S,-8.0042,-34.899858
72,1779,24261248000174,C L F DA ROCHA MOTOS - ME,STAR MOTOS,62405,Rua Uriel de Holanda,,204      ,388,LINHA DO TIRO,BAIXADO,2016-02-26T00:00:00,2018-01-08T00:00:00,14,CONSERVAÇÃO E LIMPEZA,4543900,MANUTENÇÃO E REPARAÇÃO DE MOTOCICLETAS E MOTONETAS,S,N,S,S,-8.0042,-34.899858
73,1782,10847747000133,CONGREGACAO DE SANTA DOROTEIA DO BRASIL,,62405,Rua Uriel de Holanda,,274      ,388,LINHA DO TIRO,BAIXADO,1985-05-01T00:00:00,1985-05-31T00:00:00,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9491000,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSOFICAS,S,N,S,S,-8.004552,-34.900441
74,1783,14193909000118,JOSE ANTONIO DOS SANTOS,ANTONIOS DELIVERY,62405,Rua Uriel de Holanda,,274      ,388,LINHA DO TIRO,BAIXADO,2011-08-25T00:00:00,2012-06-01T00:00:00,22,OUTROS SERVICOS,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE P/ CONSUMO DOMICILIAR,S,S,N,N,-8.004552,-34.900441
75,1844,10639423000100,CLEANING EXPRESS COMERCIO E SERVICOS GERAIS LTDA,CLEANING EXPRESS,61565,Rua Dr Trindade Henrique,,251      ,361,PORTO DA MADEIRA,BAIXADO,2009-02-13T00:00:00,2009-04-07T00:00:00,27,COMERCIO ATACADISTA,4649408,"COMÉRCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVAÇÃO DOMICILIAR",N,S,N,N,-8.004622,-34.89012
76,1845,10639423000100,CLEANING EXPRESS COMERCIO E SERVICOS GERAIS LTDA,CLEANING EXPRESS,61565,Rua Dr Trindade Henrique,,251      ,361,PORTO DA MADEIRA,BAIXADO,2009-02-13T00:00:00,2009-04-07T00:00:00,14,CONSERVAÇÃO E LIMPEZA,8121400,LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,S,N,S,N,-8.004622,-34.89012
77,1866,12037636000197,MOISES FELIX PEREIRA,M F PEREIRA DESPACHOS MARITIMOS,65145,Rua Dona Virtuosa de Lucena,0201,126      ,361,PORTO DA MADEIRA,BAIXADO,1987-12-01T00:00:00,1990-06-30T00:00:00,6,"JURIDICO, ECONOMICO E TECNICO ADMINISTRATIVO",7415200,SEDES DE EMPRESAS E UNIDADES ADMINISTRATIVAS LOCAI,S,N,S,N,-8.004739,-34.892024
78,1882,16991996000184,MONTEIRO E SILVA SERVICOS DE ENTREGA LTDA ME,,7234,Rua Arapari,,120      ,370,BEBERIBE,BAIXADO,2012-10-11T00:00:00,2015-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",5320202,SERVIÇOS DE ENTREGA RÁPIDA,S,N,S,N,-8.004426,-34.892465
79,1945,05463213000173,WALTER DE ALMEIDA UCHOA JUNIOR,NR RACOES,10529,Avenida Beberibe,,3382     ,361,PORTO DA MADEIRA,BAIXADO,2002-12-19T00:00:00,2005-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4789004,COMÉRCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMAÇÃO,S,S,N,S,-8.009021,-34.888812
80,1995,10584365000164,BCR BEZERRA COMERCIO E REPRESENTACOES LTDA,,10529,Avenida Beberibe,0304,3530     ,361,PORTO DA MADEIRA,BAIXADO,1986-04-01T00:00:00,1991-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,S,N,S,N,-8.006921,-34.888587
81,1998,24078032000178,DINALDO S ALVES REPRESENTACOES,DISAL REPRESENTACOES,10529,Avenida Beberibe,0202,3530     ,361,PORTO DA MADEIRA,BAIXADO,1988-08-01T00:00:00,1990-07-31T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,S,N,S,N,-8.006921,-34.888587
82,2007,10699047000149,JC REPRESENTACOES DE TEXTEIS E DECORACOES LTDA ME,JC REPRESENTACOES DE TEXTEIS E DECORACOES LTDA,10529,Avenida Beberibe,0401,3530     ,361,PORTO DA MADEIRA,BAIXADO,2009-03-17T00:00:00,2016-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4613300,"REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MADEIRA, MATDE CONST E FERRAGENS",N,N,N,N,-8.006921,-34.888587
83,2008,10699047000149,JC REPRESENTACOES DE TEXTEIS E DECORACOES LTDA ME,JC REPRESENTACOES DE TEXTEIS E DECORACOES LTDA,10529,Avenida Beberibe,0401,3530     ,361,PORTO DA MADEIRA,BAIXADO,2009-03-17T00:00:00,2016-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4616800,"REPRESENTANTES COM E AGENTES DO COM DE TÊXTEIS, VEST, CALÇADOS E ART DE VIAGEM",S,N,S,N,-8.006921,-34.888587
84,2009,10699047000149,JC REPRESENTACOES DE TEXTEIS E DECORACOES LTDA ME,JC REPRESENTACOES DE TEXTEIS E DECORACOES LTDA,10529,Avenida Beberibe,0401,3530     ,361,PORTO DA MADEIRA,BAIXADO,2009-03-17T00:00:00,2016-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4618499,OUTROS REPRESENTANTES COM E AGENTES DO COM ESP EM PROD N/ ESP ANTERIORMENTE,N,N,N,N,-8.006921,-34.888587
85,2010,10699047000149,JC REPRESENTACOES DE TEXTEIS E DECORACOES LTDA ME,JC REPRESENTACOES DE TEXTEIS E DECORACOES LTDA,10529,Avenida Beberibe,0401,3530     ,361,PORTO DA MADEIRA,BAIXADO,2009-03-17T00:00:00,2016-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4615000,"REPRES.COMERCIAIS E AGENTES DO COMÉRCIO DE ELETRODOMÉSTICOS, MÓVEIS E ARTIGOS DE USO DOMÉSTICO",N,N,N,N,-8.006921,-34.888587
86,2020,07469723000183,CARNEIRO E REIS LTDA  ME,AMPLA NORDESTE,10529,Avenida Beberibe,0104,3530     ,361,PORTO DA MADEIRA,BAIXADO,2005-06-17T00:00:00,2018-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4615000,"REPRES.COMERCIAIS E AGENTES DO COMÉRCIO DE ELETRODOMÉSTICOS, MÓVEIS E ARTIGOS DE USO DOMÉSTICO",S,N,S,N,-8.006921,-34.888587
87,2021,21062495000153,XAVIER DE SOUZA QUEIROZ LTDA - ME,REIVAX LOBO,10529,Avenida Beberibe,0101,3530     ,361,PORTO DA MADEIRA,BAIXADO,2014-09-18T00:00:00,2016-01-01T00:00:00,3,TECNICO-CIENTIFICO,4213800,"OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS",N,N,N,N,-8.006921,-34.888587
88,2022,21062495000153,XAVIER DE SOUZA QUEIROZ LTDA - ME,REIVAX LOBO,10529,Avenida Beberibe,0101,3530     ,361,PORTO DA MADEIRA,BAIXADO,2014-09-18T00:00:00,2016-01-01T00:00:00,1,CONSTRUCAO CIVIL,4313400,OBRAS DE TERRAPLENAGEM,S,N,N,N,-8.006921,-34.888587
89,2023,21062495000153,XAVIER DE SOUZA QUEIROZ LTDA - ME,REIVAX LOBO,10529,Avenida Beberibe,0101,3530     ,361,PORTO DA MADEIRA,BAIXADO,2014-09-18T00:00:00,2016-01-01T00:00:00,1,CONSTRUCAO CIVIL,4330404,SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL,N,N,N,N,-8.006921,-34.888587
90,2024,21062495000153,XAVIER DE SOUZA QUEIROZ LTDA - ME,REIVAX LOBO,10529,Avenida Beberibe,0101,3530     ,361,PORTO DA MADEIRA,BAIXADO,2014-09-18T00:00:00,2016-01-01T00:00:00,4,TRANSPORTE E COMUNICACAO,4923002,SERVIÇO DE TRANSPORTE DE PASSAGEIROS - LOCAÇÃO DE AUTOMÓVEIS COM MOTORISTA,N,N,N,N,-8.006921,-34.888587
91,2025,21062495000153,XAVIER DE SOUZA QUEIROZ LTDA - ME,REIVAX LOBO,10529,Avenida Beberibe,0101,3530     ,361,PORTO DA MADEIRA,BAIXADO,2014-09-18T00:00:00,2016-01-01T00:00:00,15,GUARDA E LOCACAO DE BENS MOVEIS,7711000,LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR,N,N,N,N,-8.006921,-34.888587
92,2026,21062495000153,XAVIER DE SOUZA QUEIROZ LTDA - ME,REIVAX LOBO,10529,Avenida Beberibe,0101,3530     ,361,PORTO DA MADEIRA,BAIXADO,2014-09-18T00:00:00,2016-01-01T00:00:00,14,CONSERVAÇÃO E LIMPEZA,8121400,LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,N,S,N,N,-8.006921,-34.888587
93,2027,21062495000153,XAVIER DE SOUZA QUEIROZ LTDA - ME,REIVAX LOBO,10529,Avenida Beberibe,0101,3530     ,361,PORTO DA MADEIRA,BAIXADO,2014-09-18T00:00:00,2016-01-01T00:00:00,14,CONSERVAÇÃO E LIMPEZA,8129000,ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORMENTE,N,N,S,N,-8.006921,-34.888587
94,2028,24444810000103,THYAGO DE A BATISTA ME,ADMBR,10529,Avenida Beberibe,0104,3530     ,361,PORTO DA MADEIRA,BAIXADO,2016-03-23T00:00:00,2021-08-26T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",6822600,GESTÃO E ADMINISTRAÇÃO DA PROPRIEDADE IMOBILIÁRIA,S,N,S,N,-8.006921,-34.888587
95,2029,24444810000103,THYAGO DE A BATISTA ME,ADMBR,10529,Avenida Beberibe,0104,3530     ,361,PORTO DA MADEIRA,BAIXADO,2016-03-23T00:00:00,2021-08-26T00:00:00,2,"CONTABILIDADE, CONSULTORIA E ASSESSORIA",7020400,"ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXC CONSULT TÉCNICA ESPECÍFICA",N,N,N,N,-8.006921,-34.888587
96,2030,24444810000103,THYAGO DE A BATISTA ME,ADMBR,10529,Avenida Beberibe,0104,3530     ,361,PORTO DA MADEIRA,BAIXADO,2016-03-23T00:00:00,2021-08-26T00:00:00,22,OUTROS SERVICOS,8111700,"SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS",N,N,N,N,-8.006921,-34.888587
97,2031,24444810000103,THYAGO DE A BATISTA ME,ADMBR,10529,Avenida Beberibe,0104,3530     ,361,PORTO DA MADEIRA,BAIXADO,2016-03-23T00:00:00,2021-08-26T00:00:00,22,OUTROS SERVICOS,8211300,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,N,N,N,N,-8.006921,-34.888587
98,2032,24444810000103,THYAGO DE A BATISTA ME,ADMBR,10529,Avenida Beberibe,0104,3530     ,361,PORTO DA MADEIRA,BAIXADO,2016-03-23T00:00:00,2021-08-26T00:00:00,6,"JURIDICO, ECONOMICO E TECNICO ADMINISTRATIVO",8291100,ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS,N,N,N,N,-8.006921,-34.888587
99,2046,38444633000161,SERGIO LUIS LEOPOLDO NUNES 39772756315,.,10529,Avenida Beberibe,0202,3530     ,361,PORTO DA MADEIRA,BAIXADO,2020-09-14T00:00:00,2021-09-14T00:00:00,22,OUTROS SERVICOS,7319002,PROMOÇÃO DE VENDAS,S,N,S,N,-8.006921,-34.888587
100,2053,43674122000176,GABRIELA G DE AMORIM LTDA,GAAMORIM,10529,Avenida Beberibe,0204,3530     ,361,PORTO DA MADEIRA,BAIXADO,2021-09-27T00:00:00,2022-02-11T00:00:00,8,EDUCACAO,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,S,N,S,N,-8.006921,-34.888587
101,2054,43674122000176,GABRIELA G DE AMORIM LTDA,GAAMORIM,10529,Avenida Beberibe,0204,3530     ,361,PORTO DA MADEIRA,BAIXADO,2021-09-27T00:00:00,2022-02-11T00:00:00,7,SAUDE,8630503,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,N,S,N,N,-8.006921,-34.888587
102,2066,10965622000108,JOSE BATISTA DOS SANTOS MERCEARIA,,7218,Rua Arão Botler,,173      ,361,PORTO DA MADEIRA,BAIXADO,1987-02-01T00:00:00,2019-05-10T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,-8.007644,-34.886921
103,2067,07741407000119,RB DE ASSIS FILHO LUSTRES E LUMINARIAS ME,METAL LUZ,7218,Rua Arão Botler,,131      ,361,PORTO DA MADEIRA,BAIXADO,2005-12-06T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4754703,COMÉRCIO VAREJISTA DE ARTIGOS DE ILUMINAÇÃO,S,N,N,N,-8.007981,-34.887399
104,2068,07741407000119,RB DE ASSIS FILHO LUSTRES E LUMINARIAS ME,METAL LUZ,7218,Rua Arão Botler,,131      ,361,PORTO DA MADEIRA,BAIXADO,2005-12-06T00:00:00,2015-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4615000,"REPRES.COMERCIAIS E AGENTES DO COMÉRCIO DE ELETRODOMÉSTICOS, MÓVEIS E ARTIGOS DE USO DOMÉSTICO",N,N,S,N,-8.007981,-34.887399
105,2069,07741407000119,RB DE ASSIS FILHO LUSTRES E LUMINARIAS ME,METAL LUZ,7218,Rua Arão Botler,,131      ,361,PORTO DA MADEIRA,BAIXADO,2005-12-06T00:00:00,2015-01-01T00:00:00,28,INDUSTRIA GERAL,2740602,FABRICAÇÃO DE LUMINÁRIAS E OUTROS EQUIPAMENTOS DE ILUMINAÇÃO,N,N,N,S,-8.007981,-34.887399
106,2086,41077454000148,J C F COSTA,,18937,Rua Cantora Dalva de Oliveira,,185      ,361,PORTO DA MADEIRA,BAIXADO,1992-08-01T00:00:00,1994-01-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,S,N,S,N,-8.005418,-34.890016
107,2087,42484159000179,ROMULO JACKSON DA SILVA 70789146436,ROMULO JACKSON,61565,Rua Dr Trindade Henrique,,250      ,361,PORTO DA MADEIRA,BAIXADO,2021-06-26T00:00:00,2022-01-06T00:00:00,28,INDUSTRIA GERAL,3299099,FABRICAÇÃO DE PRODUTOS DIVERSOS NÃO ESPECIFICADOS ANTERIORMENTE,S,N,N,S,-8.004822,-34.889855
108,2109,01502599003735,LABORATORIO DE ANALISES CLINICAS GILSON CIDRIM LTDA,LABORATORIO GILSON CIDRIM,10529,Avenida Beberibe,,3836     ,361,PORTO DA MADEIRA,BAIXADO,2010-04-23T00:00:00,2021-05-26T00:00:00,7,SAUDE,8640202,LABORATÓRIOS CLÍNICOS,S,S,S,N,-8.005918,-34.891748
109,2118,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,14,CONSERVAÇÃO E LIMPEZA,3702900,"ATIVIDADES RELACIONADAS A ESGOTO, EXCETO A GESTÃO DE REDES",N,N,N,N,-8.006024,-34.890476
110,2119,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,1,CONSTRUCAO CIVIL,4120400,CONSTRUÇÃO DE EDIFÍCIOS,N,N,N,N,-8.006024,-34.890476
111,2120,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,3,TECNICO-CIENTIFICO,4213800,"OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS",N,N,N,N,-8.006024,-34.890476
112,2121,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,1,CONSTRUCAO CIVIL,4221901,CONSTRUÇÃO DE BARRAGENS E REPRESAS PARA GERAÇÃO DE ENERGIA ELÉTRICA,N,N,N,N,-8.006024,-34.890476
113,2122,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,1,CONSTRUCAO CIVIL,4221902,CONSTRUÇÃO DE ESTAÇÕES E REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,N,N,N,N,-8.006024,-34.890476
114,2123,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,1,CONSTRUCAO CIVIL,4221903,MANUTENÇÃO DE REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,N,N,N,N,-8.006024,-34.890476
115,2124,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,1,CONSTRUCAO CIVIL,4221904,CONSTRUÇÃO DE ESTAÇÕES E REDES DE TELECOMUNICAÇÕES,N,N,N,N,-8.006024,-34.890476
116,2125,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,14,CONSERVAÇÃO E LIMPEZA,4221905,MANUTENÇÃO DE ESTAÇÕES E REDES DE TELECOMUNICAÇÕES,N,N,N,N,-8.006024,-34.890476
117,2126,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,1,CONSTRUCAO CIVIL,4313400,OBRAS DE TERRAPLENAGEM,N,N,N,N,-8.006024,-34.890476
118,2127,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,14,CONSERVAÇÃO E LIMPEZA,4321500,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,N,N,N,N,-8.006024,-34.890476
119,2128,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,1,CONSTRUCAO CIVIL,4330499,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO,N,N,N,N,-8.006024,-34.890476
120,2129,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,4,TRANSPORTE E COMUNICACAO,4930202,"TRANSP RODOV DE CARGA, EXC PROD PERIG E MUDAN, INTERMUN, INTEREST E INTERNACIONAL",N,S,N,S,-8.006024,-34.890476
121,2130,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,15,GUARDA E LOCACAO DE BENS MOVEIS,7711000,LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR,N,N,N,N,-8.006024,-34.890476
122,2131,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,15,GUARDA E LOCACAO DE BENS MOVEIS,7732201,"ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXC ANDAIMES",N,N,N,N,-8.006024,-34.890476
123,2132,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,15,GUARDA E LOCACAO DE BENS MOVEIS,8011101,ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA,N,N,N,S,-8.006024,-34.890476
124,2133,14117726000113,CMH ENGENHARIA LTDA,TRACOOL,18937,Rua Cantora Dalva de Oliveira,,105      ,361,PORTO DA MADEIRA,BAIXADO,2011-08-05T00:00:00,2016-01-26T00:00:00,1,CONSTRUCAO CIVIL,4211101,CONSTRUÇÃO DE RODOVIAS E FERROVIAS,S,N,S,N,-8.006024,-34.890476
125,2161,21497463000180,PEDROSA BIKE LTDA ME,PORTO BIKE,10529,Avenida Beberibe,,3724     ,361,PORTO DA MADEIRA,BAIXADO,2014-12-01T00:00:00,2017-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4763603,COMÉRCIO VAREJISTA DE BICICLETAS E TRICICLOS/ PEÇAS E ACESSÓRIOS,S,N,N,N,-8.006561,-34.890988
126,2162,21497463000180,PEDROSA BIKE LTDA ME,PORTO BIKE,10529,Avenida Beberibe,,3724     ,361,PORTO DA MADEIRA,BAIXADO,2014-12-01T00:00:00,2017-01-01T00:00:00,14,CONSERVAÇÃO E LIMPEZA,9529104,"REPARAÇÃO DE BICICLETAS, TRICICLOS E OUTROS VEÍCULOS NÃO-MOTORIZADOS",N,N,S,N,-8.006561,-34.890988
127,2163,02463744000178,TRANSTATY TRANSPORTADORA LTDA ME,TRANSTATY TRANSPORTADORA,61565,Rua Dr Trindade Henrique,,98       ,361,PORTO DA MADEIRA,BAIXADO,1998-04-08T00:00:00,2010-06-01T00:00:00,4,TRANSPORTE E COMUNICACAO,4930201,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PROD PERIGOSOS E MUDANÇAS, MUNICIPAL",S,N,S,S,-8.005906,-34.890747
128,2168,35693027000191,MARTA LOPES CONFECCOES,,61565,Rua Dr Trindade Henrique,,110      ,361,PORTO DA MADEIRA,BAIXADO,1991-07-01T00:00:00,1994-03-31T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4781400,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,S,N,N,N,-8.005797,-34.890657
129,2173,09274958000145,RAFAEL XIMENES SANTOS ME,SEMENTEIRA JEOVA JIREH,6289,Rua Antônio Tibúrcio,,167      ,353,CAJUEIRO,BAIXADO,2007-10-31T00:00:00,2012-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4789002,COMÉRCIO VAREJISTA DE PLANTAS E FLORES NATURAIS,S,N,N,N,-8.007923,-34.886407
130,2174,09274958000145,RAFAEL XIMENES SANTOS ME,SEMENTEIRA JEOVA JIREH,6289,Rua Antônio Tibúrcio,,167      ,353,CAJUEIRO,BAIXADO,2007-10-31T00:00:00,2012-07-01T00:00:00,3,TECNICO-CIENTIFICO,8130300,ATIVIDADES PAISAGÍSTICAS,N,N,S,N,-8.007923,-34.886407
131,2175,00878289000146,IZAIAS AZEVEDO GUIMARAES ME,LIVRARIA EVANGELICA MARECHAL,6289,Rua Antônio Tibúrcio,0000,157      ,353,CAJUEIRO,BAIXADO,1995-10-01T00:00:00,1996-09-01T00:00:00,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,S,N,S,N,-8.007969,-34.886473
